x1,x2,x3,x4,omega1,h
7.95344e-08,4.48885e-08,3.06121,11.8368,3,205.155
9.24125e-08,6.9173,1.3319,8.37808,7,400.19
3.00567,4.53204,1.34887e-08,9.70317,5,304.745
3.68387,2.65272e-08,9.99896e-09,13.8602,5,329.742
2.89523,1.7203,0.796045,11.0448,5,307.706
5.51351,5.01751,1.8589,1.06838e-07,7,354.012
1.3411,0.117069,4.05327e-08,17.6282,3,253.713
1.87742,8.84324,1.07569,3.68534,7,381.833
4.42499e-06,9.85026,1.12606e-08,8.50802,5,315.15
4.43588,1.53532e-08,0.470741,11.3516,3,209.074
8.38631,5.38894e-08,1.07943,3.14434,3,191.365
2.47027e-08,7.58987,1.25225e-08,11.1452,7,421.461
4.83976,1.70859e-08,1.05343,9.12459,7,398.175
1.07408e-07,9.65894,1.67812e-08,8.73124,3,225
1.21719e-08,3.11535e-08,3.80418,9.85552,5,297.504
6.11102,7.16735,0.215032,0.879632,3,199.117
5.67255,1.93643,2.33733,2.05368,5,262.35
10.429,1.04732,0.523659,6.59574e-07,7,356.334
1.38492e-08,8.42344,0.437169,9.00686,5,310.456
4.55682,4.51926,1.62313e-08,7.13283,3,205.33
5.46062,9.34197,4.54586e-08,5.70931e-08,3,202.618
6.22418,7.53165e-08,5.27087e-08,9.62636,7,401.637
8.74044,3.64824,2.20916e-08,1.17632,5,280.63
1.06864e-08,2.73752,4.52625,4.73623,3,174.831
4.57584,10.6059,7.38849e-08,8.10039e-08,3,205.272
9.92961,1.20014,0.689216,0.212571,7,355.358
8.40473,1.58028,1.28008,0.734911,7,352.44
1.29164e-07,13.0397,1.24657e-08,4.78704,3,225
7.97087,2.67773e-08,0.882189,4.36271,7,366.265
6.70925,1.76855,1.55859e-08,6.75462,5,286.394
9.37971e-08,5.78073,1.263e-06,13.2558,5,330.316
6.89134,6.65635,2.54992e-08,0.748693,5,284.326
2.00758e-08,11.4259,2.50117,3.22621e-08,5,282.485
3.4233e-08,7.93046,1.33881e-08,10.7478,7,419.417
5.65448e-08,2.54032e-08,3.63979,10.2939,7,411.285
5.77515,8.11367e-08,0.655029,8.628,3,197.114
5.52675,3.79047,4.2983e-08,6.36654,7,383.463
1.02115e-08,14.3827,0.297188,2.42766,3,221.137
6.72739,4.19803,6.95978e-09,3.88998,5,284.818
5.39437,4.47777,1.32096e-07,5.78531,5,288.945
0.588693,1.5478e-07,4.56452,6.84678,3,179.111
3.27032e-08,5.23509,3.06201,5.72705,3,185.516
0.644471,5.44398e-08,4.50659,6.90831,5,272.588
5.87365,1.9291,2.20909e-07,7.95996,3,201.576
4.22534,6.39672,4.29073e-08,5.49492,7,385.251
9.02743,1.98171,0.990856,2.7975e-07,5,272.073
10.1217,2.68332,2.54542e-08,1.86558e-08,5,280
0.857285,3.02184e-08,4.24561,7.24955,5,275.109
4.24434,11.0795,7.86565e-09,1.83267e-08,3,206.267
3.91581,4.87191e-08,4.81405e-08,13.4736,5,326.263
0.194149,5.26499,1.14741e-08,13.5339,7,439.438
7.07161,2.47237e-08,9.29867e-09,8.21399,7,389.356
6.06988,3.03474,2.06858,0.826808,3,183.451
4.66652,7.0357,0.547843,2.55324,5,284.974
1.50213,11.9203,0.527539,2.18265,5,300.631
2.64556e-08,11.0619,5.23871e-08,7.09441,5,315
3.88162,10.0667,8.07403e-09,1.78619,7,385.592
5.68061,8.6042,0.185284,5.38185e-07,7,374.188
6.99112,5.14876,0.772936,0.280096,7,361.524
4.38596,7.4483,5.42778e-08,4.00038,5,293.07
4.32499,4.55295,9.40787e-09,7.4799,3,206.025
2.42731,13.6753,8.67321e-08,3.34434e-08,5,302.863
5.55538,4.2713,1.09953e-08,5.75785,3,202.334
1.20476,7.51503,1.76978,4.5051,5,285.969
2.91029,4.85703,1.11741e-08,9.48299,7,405.845
1.4529e-08,8.84612,9.70882e-09,9.67952,5,316.154
1.48489e-06,7.52581,1.43942e-08,11.2199,5,319.845
6.97863,9.75781e-08,6.92642e-09,8.36894,5,292.192
3.9992,5.23517e-08,3.95556e-08,13.3347,5,325.012
8.42256,3.84694,2.39885e-07,1.47429,5,280.789
7.38551,4.64311e-08,3.36565e-08,7.69082,7,386.53
1.7109,6.33011,3.48263,0.476361,7,351.648
10.4263,1.0491,0.524551,4.79182e-07,3,195.804
2.33555,6.44297,3.22148,8.55336e-08,3,177.266
1.44132e-08,0.23174,1.00317,17.0545,7,469.61
5.89665,8.71908,1.33738e-08,5.04425e-08,5,287.31
3.4473e-08,3.68332,4.43167,3.88501,3,174.833
2.18527e-08,9.02978,1.0122e-08,9.46526,7,412.821
2.10013e-08,6.68249,1.20501,8.99039,5,302.01
9.56102e-09,5.67318,1.52698,9.30935,7,403.948
2.45812,5.97548,3.2192,0.347196,7,351.207
8.15494,5.49294,1.82385e-08,9.70648e-08,7,366.535
2.18612,1.95019e-08,3.17908,7.87891,5,281.281
8.62066,4.82763,1.94059e-08,5.51222e-08,3,200
9.14042e-09,8.30098,6.87295e-09,10.3155,5,316.699
5.04301,4.18876e-08,1.98216e-08,11.595,7,419.355
5.0363,9.94814,1.43044e-08,3.70402e-08,7,379.819
9.09935,2.98472e-08,0.289238,4.06312,7,366.189
4.86306,10.1956,8.42952e-09,4.97355e-06,5,290.685
7.15136,1.98698,1.74076,1.1209,3,186.074
6.26644,0.586968,2.23473,2.91187,5,263.783
2.14818e-08,3.84987e-08,4.8,7.2,5,274.6
5.01201,1.05467e-07,7.04345e-09,11.6466,5,309.892
0.0207798,1.56091e-07,0.944863,17.4457,5,362.956
7.07832,4.40084,0.417957,1.95394,7,365.27
5.80551,3.11892,1.68444,2.19357,7,356.446
9.67815,1.68622e-08,2.38153e-08,3.86975,5,280.483
1.79913,3.60298,3.72005,2.87784,3,174.986
3.44918,8.34931,1.69144,1.83592e-08,7,365.765
3.08678e-08,12.401,0.927177,3.05967,5,302.947
1.39434,1.15061e-07,2.20832,11.7872,7,423.293
11.1546,1.31524e-07,8.52817e-08,1.40903,7,361.268
1.69679e-08,5.85111,4.21489,1.934,5,260.206
2.65523,8.71252,0.523261,4.01465,7,385.03
0.96058,0.324919,4.38328,6.33122,3,176.316
8.95936,2.41417e-08,3.41678e-08,5.06773,5,281.561
2.80764,2.48624,0.696962,10.5614,3,204.965
2.58802,7.02904,1.53809e-08,7.48609,5,302.443
1.45693e-08,5.64389,2.12166,7.7577,5,290.825
1.37294e-08,0.211945,2.78043,12.3382,3,208.931
1.84494,7.4353,7.75557e-09,8.25058,5,306.495
5.9764,8.60514,7.732e-09,1.39534e-08,3,201.071
1.12273,2.67657,4.08325,4.11744,7,361.009
5.29872,2.84169,0.868379,5.53782,3,193.969
1.27218e-08,8.43338,1.15934e-08,10.1611,7,416.4
7.00789,7.13158,8.49765e-09,3.9808e-08,7,369.976
7.42339e-08,0.856962,2.8226,11.4733,5,311.511
0.730324,8.78496,1.25434e-08,8.53367,3,221.348
0.166961,0.0387939,1.76604,14.967,7,451.489
1.27985e-08,9.17539,3.48577,2.65494e-08,5,269.685
6.56693,2.53801e-08,8.53205e-09,9.05512,5,295.898
8.66932,1.01443,1.23083,1.08542,5,270.203
5.4055,2.17996e-08,1.01619e-08,10.9908,3,208.351
1.43786e-08,11.5076,0.553166,5.09932,3,217.809
7.13915,6.94407,5.57357e-09,1.71653e-08,3,200.43
6.57989,4.42056,1.16313e-08,3.87619,5,285.26
7.32781,1.78305e-08,4.1475e-08,7.78699,5,289.05
6.75274e-08,10.0593,6.0051e-09,8.26418,3,225
6.36184,1.89999,1.35729,3.56084,5,271.365
2.70572e-08,4.73188,4.32681,2.94131,7,356.399
8.2265e-08,4.37942,3.20508,6.34381,5,277.827
1.66344e-08,3.91534,3.62668,5.76097,3,181.57
6.30084,7.69923,5.19562e-09,0.516167,5,286.097
4.45851,2.38233e-08,9.97198e-09,12.5692,7,428.122
0.797806,10.1544,1.25893,3.46636,7,384.645
3.95095,4.39758,2.77986,0.871615,3,178.396
2.17057,8.9809,1.59885,1.64107,7,373.362
4.69116,7.14689,0.445331,2.65581,3,200.028
4.34467,1.47543,7.54941e-08,11.0375,5,308.356
6.59086,5.88245,0.807143,3.58485e-08,5,276.349
0.319386,4.51356,1.75651,9.51784,7,404.674
6.2659e-07,5.44188,4.25581,2.30231,7,353.488
5.07668,9.89046,1.17508e-07,6.30973e-08,5,289.77
1.10915e-08,0.697657,4.10452,8.24067,5,283.619
11.3058,0.99167,3.51532e-08,2.92e-07,3,200
10.1153,1.20492e-07,0.753887,1.13083,7,355.665
7.85985,9.23795e-09,3.68408e-09,6.90026,3,200.21
5.51916,0.211729,2.11441e-08,10.5544,7,410.095
6.31478,0.16448,0.0666374,9.10578,7,397.101
0.0378871,11.5386,1.38439e-08,6.47512,3,224.811
5.17494e-08,9.2844,5.3927e-09,9.1682,5,315.716
9.13589,0.469338,3.89939e-08,4.22596,3,200
8.38912,3.05091e-08,3.75447e-08,6.01814,5,282.416
6.01189,5.19433e-08,1.818e-08,9.98019,5,300.893
2.71537e-07,8.82697,0.312191,8.86935,5,311.802
5.64909,5.9182e-08,5.38559e-09,10.5849,7,410.264
5.98847,2.89046,5.57495e-08,6.64701,3,201.035
1.05395e-08,11.2289,2.58737,2.75865e-08,5,281.364
1.44335e-08,4.87536,2.2111,8.41581,7,395.737
9.63251,3.32444,1.21168e-08,0.0673078,3,200
6.8771,0.105883,9.95427e-09,8.41464,7,390.785
5.89956,8.71492,2.3314e-08,1.6686e-07,7,375.502
8.25068,4.82783,5.86362e-09,0.616394,3,200
9.60894,4.8262e-08,0.956426,1.43464,3,192.349
6.78664,3.66309,2.61869e-08,4.41533,5,284.64
1.62802,2.70241e-08,3.35598,8.33734,3,186.435
3.11523e-08,12.4116,0.964732,2.94721,5,302.458
1.54519e-07,9.52597,1.59928e-08,8.88636,5,315.474
7.38744,1.59709,9.17319e-09,5.82433,3,200.306
3.94152,8.02245,8.98018e-09,4.07128,3,207.175
8.38538,1.51484,1.51491e-07,4.25706,5,280.907
1.77756,5.23837,3.56514,1.41893,7,351.184
11.4217,0.27939,5.19936e-08,0.63796,7,360.588
9.12214,4.11123,1.04246e-08,6.38986e-08,3,200
9.42113,3.6841,2.43528e-08,6.03752e-06,5,280.289
3.21904e-07,8.55801,0.219211,9.43109,7,411.487
3.70563,9.58746,1.00375e-07,2.63859,5,296.472
1.72438e-08,7.76896,5.44724e-08,10.9362,3,225.231
4.12985e-08,8.86199,3.95343e-08,9.66101,7,413.828
1.02145,5.14682,2.36785,5.97871,7,379.894
0.205626,4.39043,9.71563e-09,14.5351,7,448.011
1.85805,6.8369,3.41142e-08,8.92686,5,307.015
3.21567e-07,6.33094,4.16691,1.50215,5,260.83
1.20745e-08,8.71519,1.04005,7.05882,5,301.724
3.61438,2.55988,3.09826,2.72749,7,353.016
9.80317,2.95271e-08,0.878734,1.3181,3,192.97
4.57401e-08,3.49961,3.24846,7.25456,5,282.282
4.09542,6.17798,0.84521,3.71277,5,283.535
2.83901e-08,4.57392,4.34261,3.08348,3,175.528
2.72798,1.01011e-07,3.42803,6.31197,3,176.711
3.41225e-08,10.8815,1.36615e-08,7.30496,5,315
7.09933,1.15708,3.00401e-08,6.81787,5,285.446
7.14471e-08,7.24201,4.93765e-08,11.551,7,423.548
4.58972,6.80585,5.80164e-09,4.41031,5,292.051
11.8857,5.99189e-08,1.08847e-08,0.190528,3,200
1.66494,8.05793,2.88059,0.142601,7,359.228
5.60562,1.8751,1.02981,5.72354,7,374.521
2.19282e-08,4.74039,3.15096,6.06698,3,184.931
3.77948,10.5683,2.9217e-08,1.37121,3,207.662
3.02463e-08,9.19502,3.47718,3.50884e-08,3,182.278
5.21903,4.58248,2.23327,2.39881e-08,5,264.777
3.45549e-08,2.68511,2.28439,10.7757,5,305.608
7.48258,1.18491,1.58995e-06,6.14664,5,283.885
0.545094,14.7824,4.04e-08,1.8454,5,312.275
2.32753e-08,6.48994,7.29869e-09,12.4284,7,430.101
4.55266,10.6391,4.56224e-08,6.1189e-07,7,382.237
4.72528e-08,6.03603,1.85881e-08,12.958,5,328.784
1.46973,1.62481e-07,0.418093,16.4355,7,463.338
6.04957,1.47029,0.453416,6.99293,3,197.148
4.76956,0.0407975,2.8881,4.30155,5,262.732
1.41244,4.17998,2.03467,7.3435,7,387.725
4.45673,0.00179067,3.01713,4.52435,5,263.587
1.06321e-08,2.72079,3.39394,7.77525,3,184.813
0.515253,5.85522,3.05949e-08,12.3102,7,428.719
5.75775,6.52697,2.24101e-08,2.78895,5,287.727
3.25171,1.55206e-08,3.22232,5.98764,3,177.222
4.02176,5.94692,2.38462,2.36276e-08,7,353.891
1.18642e-07,7.0211,1.07993,8.92889,7,404.355
0.928435,7.38104,3.69052,2.40365e-07,7,352.381
2.27242,13.8965,1.2958e-08,9.82809e-08,3,213.638
5.55603e-08,8.50787,9.03931e-08,10.0741,5,316.492
9.9987e-08,9.04854,2.69274e-07,9.44337,3,225
1.0986,5.62707,3.67478,1.80468,7,353.334
9.90167,2.99761,1.03303e-08,2.48079e-08,5,280.049
2.30182,0.324817,2.54425,9.00001,3,191.082
1.01976e-07,13.9218,4.53451e-08,3.75795,7,405
2.07647e-07,4.16657,4.38334,3.45008,5,259.467
2.3102,13.8426,3.48148e-08,6.56556e-08,5,303.449
5.80903,4.00202,0.0643871,5.47756,7,377.865
2.52662,8.83774,0.77821,3.40305,5,292.25
1.19283e-07,9.00048,4.81003e-08,9.49944,5,316
3.76866e-08,8.61311,7.66138e-09,9.95137,3,225
1.81389e-08,10.6965,0.36878,6.53736,3,220.206
2.47245,1.17213,6.66248e-08,14.5118,7,446.192
8.48311,1.5929,0.286072,3.24024,5,278.327
6.27676,3.37474,4.04322e-08,5.60153,5,286.518
5.84885,3.33544e-08,0.936681,7.75411,5,286.437
2.1537,5.70314,1.77655e-08,9.75684,5,307.09
3.57918,6.77844,1.62027,1.80579,3,190.439
12,1.15381e-07,1.13989e-06,1.71834e-06,5,280
5.82882e-08,3.60936e-07,2.76896,12.6161,3,211.314
9.58808e-08,4.46377,2.03575,9.36361,3,200.036
6.10269,8.42473,2.18497e-07,7.27189e-08,3,200.949
3.16184,5.49533,1.61563e-08,8.31905,3,209.514
4.59195,10.23,0.154391,4.14731e-08,3,203.526
8.38224,0.109291,1.43618,2.0723,5,268.674
0.725482,10.1431,4.45324e-08,6.95724,3,221.373
1.46035,7.02644,3.51322,5.30142e-07,7,352.026
4.27635,4.8983,0.448422,5.96228,3,201.238
2.9006,11.9943,1.31408e-06,1.17233,3,210.497
5.05159,6.80205,1.36686,6.33524e-08,3,189.856
1.88986,3.53358,9.80217e-09,12.7277,5,323.01
1.39082,3.96365,2.9534,5.18198,7,371.804
5.19211,2.00467e-08,0.53341,9.92406,5,299.203
2.52541,0.0283699,1.45497,11.878,3,209.367
4.16531,6.00228e-08,2.20465,7.17877,7,381.814
5.87399,5.16509,1.23501e-08,4.18408,7,376.591
3.72446,1.46371,3.16385,3.64799,7,357.136
5.56585,6.26355,5.06639e-09,3.41611,3,202.302
9.05844,1.5942,9.97795e-09,3.04271,3,200
10.9291,7.02917e-08,6.17111e-09,1.78483,7,361.606
6.94765,7.21765,8.88449e-09,2.34373e-08,7,370.262
7.56186e-08,12.5902,1.99181,4.93054e-08,7,379.107
2.72823,13.2454,5.90059e-08,2.14428e-07,5,301.359
3.27514e-07,5.49109,3.60054,3.99228,5,269.101
9.56278,0.308086,1.78283e-07,3.7026,7,365.086
6.67068e-08,11.2954,2.35899,0.531402,5,284.333
9.0772,5.31073e-08,8.93863e-08,4.87134,3,200
10.716,1.14412e-07,3.01733e-08,2.13999,3,200
5.36306,5.92459,4.4182e-08,4.14954,5,288.911
9.2462,1.06272e-08,2.72917e-08,4.58966,7,369.784
2.53096e-08,4.00693,1.68013,10.8449,5,309.036
1.65546e-08,5.14464,2.28028,7.91718,5,290.807
3.40212,2.40157,2.82389,3.99758,5,265.103
1.06726e-08,1.5977e-08,2.83488,12.4403,5,319.798
5.70665,3.03313,0.907823,4.52941,7,368.779
4.01289,5.25891,6.96207e-08,7.17646,3,206.961
7.81665,4.84415e-08,1.22713,3.69989,5,271.617
0.136993,2.14017,2.6228,10.2807,3,198.819
5.24683,8.58074,0.466657,3.3738e-08,7,372.699
3.47329,12.181,4.336e-07,2.72357e-08,3,208.58
7.10681,0.14367,1.41212,4.22206,7,364.171
5.78677e-07,2.76418,1.52583,12.7062,7,432.264
1.26981e-08,0.112605,3.76978,9.81587,5,297.169
6.80763,5.25136,1.81559e-08,2.52736,3,200.596
10.5796,0.582222,0.509932,0.328233,3,195.921
2.03469,5.71566,1.12245e-08,9.94059,5,308.324
2.43866,5.53946,1.20472e-08,9.47286,3,212.829
4.64613,10.5055,4.05337e-08,5.04067e-08,5,291.769
1.12529e-08,5.07069,0.45104,12.8814,5,326.006
6.36582,1.45541e-08,7.62073e-08,9.39031,7,399.513
4.27589e-08,10.1138,8.11552e-08,8.20053,3,225
7.38205,6.59707,9.75924e-08,5.96392e-07,7,368.854
0.633717,7.85679,5.12657e-08,9.77755,7,412.888
1.07642e-07,7.2784,3.1761,3.03892,7,365.256
4.65281,5.19198,0.554337,4.70979,7,376.13
1.96984e-07,6.68049,6.55385e-09,12.2061,7,428.195
5.96509,8.29541,8.61626e-09,0.380212,5,287.105
5.85682,1.21914,2.41003e-08,8.8163,7,395.26
0.506223,9.32208,2.59501e-08,8.28053,7,405.499
3.35701,5.72858,3.41981e-08,7.72165,7,395.701
0.153341,5.78953,1.61352,8.68725,3,203.701
3.02167,5.88489,3.00284,0.0905958,5,262.904
3.86452,2.34778,5.41673e-09,10.8201,3,209.194
3.06575,12.7632,2.76536e-07,1.92237e-07,5,299.671
6.05815,1.50506e-07,0.174218,9.43851,5,297.515
3.70461,3.3713,1.61093e-08,9.89247,5,304.021
5.51431,6.68442e-08,3.3804e-08,10.8095,3,207.371
6.7383,2.8746,1.81722,0.569876,5,266.184
3.30489,12.4216,3.86994e-08,7.23061e-07,5,298.476
4.21375e-08,8.51304,3.77555,4.0301e-07,7,355.918
2.07459,6.61694,3.30847,6.89695e-08,5,262.383
4.58687,4.6254,1.37491e-07,6.95892,3,205.239
1.13463,3.92546,3.93525,3.03524,3,175.301
7.57945,6.31508,6.72855e-09,2.20579e-08,3,200.21
3.14213,4.39029,2.96081,1.74561,5,263.005
1.15875e-08,9.67156,0.921508,6.25916,3,213.02
5.96044,0.110731,2.40475,3.52408,5,263.103
0.674656,6.50029e-08,3.28701,10.1102,5,299.279
9.18489,2.36928,0.722884,7.21499e-08,5,274.263
7.82647,3.30768e-06,1.66941,2.50411,3,186.645
5.67733,9.03239,1.39974e-08,5.41068e-08,5,287.968
2.43239,5.66138e-08,3.72396,6.01547,7,372.863
5.13875,3.05978,6.66767e-08,7.86567,3,203.584
2.94404,9.306,2.67513e-08,4.23627,7,390.28
9.60689e-08,7.87709,3.70783e-08,10.8101,5,317.737
7.06711,5.5851,2.76643e-08,1.70552,3,200.466
1.87575,1.83488,1.37849e-08,14.7331,7,448.515
8.03325,5.09804,2.6601e-08,0.663535,5,280.983
6.76643,7.19865,2.17644e-08,0.324205,3,200.617
1.72269e-08,4.24335,3.52877,5.63937,7,374.493
2.08702,3.77231,2.93873,4.284,3,180.413
3.00138,3.58436,1.41297,7.04804,5,283.632
6.82093,5.75172e-08,2.07163,3.10744,7,356.394
5.21495,4.49458,1.00976e-07,6.06475,7,382.668
3.73126e-08,1.20086e-07,4.48387,8.04301,5,281.871
1.45188e-08,8,4,7.40121e-08,3,178.2
5.95428,2.36694e-08,1.77123e-08,10.0762,7,405.686
3.61388e-08,3.74752,0.0438563,15.5109,5,346.516
4.05949,6.85842,1.96226,1.156e-07,5,271.237
6.86843,3.27618,2.54143e-07,4.73041,3,200.566
4.33225,2.53661e-08,2.30818,6.62442,3,183.574
4.63036,2.89707,1.71184e-08,8.90281,3,205.581
8.8488e-08,7.46925,1.16487e-08,11.2859,7,422.184
3.08412e-08,5.62252,2.18498e-08,13.4404,5,331.265
6.78101,7.4557,1.36229e-08,3.58515e-08,5,284.657
6.46214,3.43618,1.43989e-08,5.22089,5,285.715
5.06471e-08,9.3115,1.67555,4.66846,3,203.218
8.90864e-08,1.90801,3.17847,9.29807,5,293.161
8.09052,9.29832e-07,0.931458,4.03191,7,364.351
0.628903,0.892079,1.53222,13.8252,5,331.405
4.86565e-08,2.16681,2.03054,12.0573,5,316.63
3.00828e-08,10.9852,1.43096,3.36809,3,206.398
0.0555611,9.88352,0.396815,7.31845,5,309.564
11.0239,0.123869,0.378071,0.474205,3,196.975
3.65183e-08,11.3263,1.98937e-08,6.78596,5,315
4.6282,1.87854,7.97048e-09,10.0947,7,406.792
6.46569,8.61863e-07,1.3635,5.58785,5,273.629
9.89042,3.01368,1.43108e-08,4.33865e-08,5,280.055
6.42703,1.28826e-06,8.83174e-09,9.28828,3,202.359
1.14717,4.39602,4.82449e-08,12.9594,3,224.005
4.73952e-08,2.75528,2.02442,11.387,7,420.885
2.88918,8.1299,1.18159e-08,5.69982,5,300.554
10.7774,1.74662,4.84196e-08,4.18495e-08,3,200
2.95325,8.12741,1.09135e-08,5.59594,7,391.153
0.548361,3.13098,1.89006,10.3931,5,304.271
7.6375,3.80817,2.1102e-08,2.82796,5,282.087
8.20058,1.49332e-08,4.56223e-08,6.33236,7,379.195
3.11711,7.60219,1.58309,1.71404,3,192.235
1.24479e-07,14.6024,0.211667,2.39942,3,222.248
0.409566,9.03728,1.92934,3.62898,3,197.871
1.39205e-07,1.70329e-08,2.43441,13.5082,3,219.009
1.08406e-07,3.16533,1.0984,13.378,5,328.083
6.57017,1.83211e-08,0.883862,6.69275,3,193.748
3.25712,5.87796,1.80255e-08,7.71384,5,299.579
3.10958e-08,1.46071,4.65393,5.88536,5,267.811
10.6294,1.79562,0.0710411,1.00261e-07,5,279.432
3.06584,4.37883,1.73876e-08,9.78163,7,407.003
3.34681,10.1379,1.22769e-08,2.5944,5,298.266
3.61119e-08,5.49448,4.25055,2.25497,5,259.998
7.35309,0.940529,1.53591e-08,6.64756,5,284.647
3.3903,4.2403,7.14567e-08,9.40248,7,404.265
5.81946,8.82934,6.30305e-08,2.01223e-08,7,375.903
3.19439,0.449023,5.15393e-08,14.1522,3,225.556
7.18537,4.60368,1.97219e-08,2.65342,5,283.444
4.21599,4.68795,0.942581,4.99053,5,282.137
6.00001,3.11297,9.55637e-09,6.36818,5,287.887
1.77189e-08,10.9835,1.60896,2.89542,5,294.084
3.29685,0.0809015,2.61093,7.44837,7,384.687
2.72162e-08,9.46507,2.84143,1.38027,7,368.061
0.0867497,3.15004,3.16678,7.73562,7,389.362
6.78448,1.72007e-08,3.91382e-09,8.69253,5,293.94
4.89103,1.9541e-08,3.02605e-08,11.8483,7,421.635
3.33099,11.4416,0.412434,7.86061e-08,3,204.47
1.0243,7.17292,1.28392,6.50062,5,293.706
1.05443,6.70957,8.60473e-09,10.4148,5,313.144
2.16513,6.79844e-08,1.80264,11.5844,5,311.062
3.25764,1.1622,3.38072,4.19944,3,175.053
7.86432,2.87995,1.32482,2.30459e-08,7,352.834
5.81616e-08,12.2216,1.03521,2.98095,7,391.542
1.40028e-07,12.7529,0.662588,3.35468,5,306.386
6.30513,4.02865e-08,4.86493e-08,9.49145,3,202.542
1.17336e-07,1.98466,2.91996,9.898,5,297.994
6.25523,4.91799,8.59134e-09,3.83696,5,286.234
0.241017,5.83319,8.27664e-08,12.7929,3,225.721
2.51693,13.269,1.23678e-06,0.324597,5,302.415
2.73222,7.36344,7.42687e-08,6.85562,5,301.339
11.7308,0.384533,2.53508e-08,1.78752e-08,5,280
7.19926,6.8582,1.72457e-08,5.78474e-08,7,369.402
1.28477e-08,12.0828,2.21379,8.02806e-08,3,196.221
7.51891,2.98739,1.4937,8.01801e-08,7,352.013
5.56933,3.11658e-08,1.6896e-08,10.7178,7,411.46
7.35308,4.03302,1.31658e-08,3.03968,5,282.941
6.6432,9.82878e-08,4.88277e-08,8.928,5,295.211
2.09725e-08,8.57204,1.84483e-08,9.99929,5,316.428
1.28266e-08,5.42446,4.25755,2.31798,3,176.191
0.0801354,9.26018,0.574962,7.52966,3,217.125
5.74295,3.6542e-08,2.12847e-08,10.4284,5,303.313
3.16216e-07,8.25751,8.88341e-09,10.3662,7,417.455
8.86982,4.17407,0.130204,2.50461e-07,5,279.458
0.594087,9.1926,1.45803e-07,8.28515,5,312.243
7.12558,2.34098e-06,1.94977,2.92465,7,355.724
1.63642,7.8082,1.37881e-08,8.16306,7,402.15
9.04241,1.16672,0.883371,1.21249,7,355.063
3.37793,7.47673e-08,1.72441e-07,14.3701,5,334.331
1.53965e-08,1.83548,2.19003,12.0185,3,210.377
4.32405,10.0005,2.98794e-08,1.12601,5,293.38
5.21094,9.48143,0.095037,5.21724e-08,3,202.322
0.761781,8.42723,2.1613,3.13512,7,373.744
6.43253,7.95353,1.59091e-08,5.76826e-08,3,200.784
4.83572,10.2347,1.896e-08,5.09816e-07,7,380.821
4.42037,7.6442e-08,4.6478e-08,12.6327,3,217.217
6.04566,8.5062,2.88236e-08,8.0475e-08,7,374.772
2.50699,10.9807,2.90431e-08,3.01082,7,392.465
1.63922,7.80034,0.605574,6.5527,3,208.931
9.57956e-08,9.28418,6.15814e-08,9.16845,3,225
9.95336,1.36442,0.682212,1.30101e-07,3,194.542
3.04686,10.6317,5.47761e-09,2.5183,3,209.859
0.628142,6.54006,1.26495e-08,11.323,5,318.85
6.72823,3.04491,1.23742e-08,5.23389,7,374.72
0.468705,1.33871e-08,3.40276,10.1448,3,196.224
1.40936,5.21074,1.75013,6.90485,3,195.521
5.43345,5.65784,8.40385e-09,4.34344,3,202.7
2.04002,6.61513,0.423873,4.03057,5,300.211
6.4147,7.979,2.27959e-08,2.19044e-08,3,200.793
0.0516812,12.2258,2.11892,3.03427e-07,5,287.196
4.28791e-08,4.94783,6.25678e-08,14.2275,5,335.522
3.21627,9.70007,0.519782,1.93671,5,292.161
5.6098,0.539255,2.50215,3.34879,3,179.983
2.41544,13.6922,8.45026e-09,6.93094e-08,7,392.923
4.98081,1.77528,1.60835e-08,9.62749,7,402.535
8.95541,4.10351,1.77249e-08,0.286894,7,364.134
1.09298,7.73083,1.5375,5.05906,3,199.548
10.1573,2.27909e-07,0.153123,2.66289,5,278.775
0.184508,5.04479,1.64228e-08,13.8069,7,441.784
7.25293,4.46678,4.06084e-09,2.70053,5,283.241
4.2412e-08,6.42151,6.66107e-08,12.5082,5,326.471
6.55482e-08,7.76058,4.02394,0.21548,5,262.689
1.41861,3.26611,2.97891e-08,13.8252,7,441.06
0.220976,2.37403,4.47421,4.93078,7,365.315
2.58618,7.54657,2.55775,0.0647104,3,183.106
9.336,3.80571,1.03911e-08,1.15444e-08,7,362.992
0.664817,16.1931,9.04877e-08,9.27669e-08,7,401.676
5.98083e-08,6.32518,2.05792e-07,12.6206,3,226.675
1.78787,8.6476,0.189519,5.24573,3,213.597
2.26865,6.21348,2.22932,3.02501,3,187.672
6.6923,1.39363,1.98372,1.93035,7,351.033
1.51397,6.09799,3.58461,0.803427,7,351.634
6.01477,1.83829,1.68254e-08,7.83071,7,389.808
11.9521,2.84395e-08,1.16556e-08,0.079895,7,360.072
5.29758e-08,10.5421,1.35752,4.08086,5,297.352
1.62587e-08,5.25023,6.88193e-09,13.8747,5,333.499
9.55216e-09,7.56998,1.26787,7.78738,3,208.518
2.26554,6.96466,0.967526,5.51859,7,382.897
5.61099,1.50285e-08,5.53101e-08,10.6483,3,206.501
2.39465e-06,0.595392,4.74046,6.66415,3,178.409
5.52862e-08,2.49149,4.55085,4.95766,7,365.585
5.59229,9.15387,9.78379e-09,2.13958e-07,7,377.039
1.91102e-08,2.11152,4.58885,5.29964,5,265.143
