x1,x2,x3,x4,omega1,omega2,omega3,h
2.67891e-08,9.48645,1.10341e-08,8.93248,2.32,3.4,0.84,199.98
3.09906,2.43563,0.351952,11.0548,3.32,0.6,0.48,147.951
5.12043e-08,15.1858,1.55858e-08,2.28321,3.36,3.6,2.28,258.66
6.68834,2.69017,3.7105e-08,5.71422,2.16,3.12,0.68,164
5.5803,9.171,1.14084e-08,3.14777e-08,2.92,2.48,3.08,190.09
9.11698,2.45525,0.702905,0.0661673,3.6,2.32,1.16,198.697
0.645915,6.39066,3.66338e-08,11.4677,0.96,0.76,2.96,73.8104
4.35634e-08,5.54542e-08,4.3418,8.42188,2.76,1.68,1.44,129.851
1.46719,8.9859e-08,3.02992,9.47488,2.8,3.96,0.56,206.982
3.26358,1.61328e-08,2.98385,6.60376,1.88,1,2.92,90.9569
5.05519,1.34656e-08,7.92919e-09,11.5747,3.88,3.2,3.08,267.163
1.01625,1.06548e-08,3.73727,8.34022,3.2,2.88,1.64,189.9
1.45371,6.055,1.21632e-08,10.513,2.88,3.6,1.56,227.083
1.29357,2.37928e-07,4.28257,6.42385,3.56,3.88,3.32,238.606
4.49315,10.7241,2.12302e-08,5.72183e-08,1,0.12,0.36,44.32
8.57513e-08,12.8717,1.86863,8.09862e-08,2.28,3.8,1.76,188.828
3.38607e-08,1.10864e-07,2.50782,13.3125,0.76,2.92,1.2,103.16
1.23671,7.9872,1.79297,3.83915,1.84,3.72,0.2,157.027
1.64149,7.61168,3.14395,1.11324e-08,2.08,2.92,1.08,137.037
5.63252e-08,8.106,7.41994e-08,10.543,2.56,1.76,1.04,167.4
1.48468e-08,10.0877,0.0528103,8.09017,3.92,2.32,1.2,243.753
2.80502,12.6639,1.47922e-08,0.550377,0.64,0.24,3.12,44.4375
2.01906,6.88737,1.3064e-08,8.59963,0.72,1,1.76,60.5705
0.847312,3.35787,4.12529,3.66953,2.36,3.92,1.88,173.509
10.1776,1.10477,0.618485,0.0991471,3.48,0.84,0.12,154.892
5.04395,2.91806e-08,1.23584e-08,11.5934,1.8,3.6,3.28,179.644
1.00477e-08,2.18757e-08,2.34598,13.744,2.88,3.8,1.16,236.222
8.95582,0.546493,1.16302,1.33466,3.36,3,1.32,202.376
7.20429,2.32501e-08,8.9916e-09,7.99286,1.04,2.44,0,100.16
9.90242,1.30254e-07,1.26655e-08,3.49597,0.68,2.6,3.04,101.76
8.33909,4.5621,2.82415e-08,0.779059,3.32,3.6,3.68,235.05
1.7596e-08,13.5177,1.586,2.73946e-08,0.44,2.44,1.96,79.8412
4.65269,7.21607e-07,6.52831e-08,12.2455,2.24,2.88,0.88,167.766
2.32605,4.30171e-07,2.73764,8.82288,2.32,2.96,1.16,151.602
4.52804,10.6742,1.60309e-08,5.69643e-08,3.36,2.44,1.92,205.416
3.82509,2.47097,2.32656e-08,10.7421,1.48,0.32,3.24,80.4475
5.70543,8.99225,1.91938e-08,4.14423e-08,3.84,1.84,1.16,202.967
3.2779,9.59595,5.54108e-08,3.34156,1.92,0.32,2.92,97.101
3.94254,6.63609e-08,3.54671e-08,13.4291,3.52,0.48,2.88,168.677
4.19994,5.20004,2.60002,1.14433e-08,2.84,3.28,1.16,176.4
3.24108,4.28229,3.07534,1.40129,1.36,0.28,0.16,49.408
8.69125,5.14451e-08,1.3235,1.98525,0.96,3.76,2.36,128.655
7.76277,1.69515,1.03794e-08,5.08437,1.24,1.76,0.84,95.2
3.34718e-08,4.05138,4.39486,3.55376,1.04,2.24,3.12,88.8787
4.55257,3.06904,2.67207,1.70632,2.48,3.24,3.32,170.386
6.32423,4.9972,4.719e-09,3.62954,3.68,2.76,3.12,227.827
10.1577,2.79157e-08,0.335898,2.17478,1.36,2.76,1.48,123.873
6.93168,2.21118e-08,1.01013e-08,8.4472,1.96,0.16,2.8,93.44
9.22556,2.8643e-08,1.14205e-08,4.62407,2.48,2.84,3.84,182.72
4.18935,4.15479,0.991605,5.52622,1,1.6,3.44,84.6567
4.64485,10.5074,5.96013e-09,3.13328e-08,0.76,2.72,0.84,99.04
4.06729,11.3324,2.50406e-08,1.76766e-07,3.24,2.64,2.16,208.118
1.6124e-08,4.69916,1.95976,9.29161,3.04,0.72,2.96,144.144
1.02282e-08,10.1527,2.77309,0.760312,1,0.8,3.92,63.735
9.25661,1.86827e-07,2.90626e-08,4.57231,3.16,2.28,3.96,197.175
2.44063,13.6562,4.94625e-09,2.33199e-08,2.8,2.68,0.76,189.577
1.55227e-08,1.57111e-08,2.54364,13.217,3.36,2.16,3.28,215.616
0.721741,7.51884,3.75942,5.62622e-08,2.4,3.2,0.92,154.571
5.57747,0.683864,7.0686e-08,9.90638,0.72,1.08,1.36,60.16
2.45649,8.279,9.35307e-08,6.24702,2,2.04,3.12,147.751
9.44596e-09,9.07301,1.23636e-08,9.41482,2.28,3.48,3.8,214.147
5.24273,9.65324,1.18869e-08,4.18483e-08,2.68,2.28,0.56,164.299
2.93008,12.957,1.42896e-08,8.09914e-08,1.08,2.12,2.72,107.13
3.00546e-08,3.23508e-08,4.72067,7.41156,1.44,0.6,3.72,71.8945
5.25132,2.21382,9.10242e-09,8.66501,2.92,0.6,2.4,141.134
9.51349e-09,4.80997,4.319,2.87103,3.92,0.6,2.84,151.308
9.07724,2.61045e-08,6.81378e-08,4.87127,0.84,1.24,3.96,79.2
5.42883,1.85097,2.44337,2.27682,1.52,1.84,2.88,99.8878
4.87643e-07,5.30752,1.47005e-08,13.8079,2.24,3.36,1.16,199.655
5.40066,9.42763,3.21721e-08,6.35428e-08,1.76,2.8,2.52,148.52
5.68004e-08,8.45699,5.04308e-08,10.1335,2.4,0.08,3.04,123.84
0.899115,8.86786,7.36199e-09,8.15564,0.8,2.72,3,118.643
0.497614,9.46454,3.04825,5.04201e-08,2.84,1.04,1.12,120.883
3.47483e-08,11.2899,1.14913e-07,6.82847,2.32,2.12,1.08,166.5
2.87416,5.08494,4.34964e-09,9.27731,2.48,0,0.6,101.703
5.35988,5.73685,2.40745e-08,4.37387,2.84,2.88,3.2,198.2
2.31524,12.2476,1.4201e-08,1.85242,3.28,1.08,2.68,177.244
6.06509,7.2239,0.39595,0.40777,0.24,2.08,0.72,59.7314
3.26441,5.80625,1.08077e-08,7.78536,1.4,1.28,0.84,90.2078
2.43809e-08,4.69152,3.14417,6.1421,2.76,2.12,1.2,147.963
2.49555e-08,3.78881,0.922479,13.1198,1.76,1.96,1.16,125.516
2.60517e-08,9.91515e-08,4.55998,7.84005,2.24,2.68,2.04,139.324
5.31414,5.45368,5.07919e-08,4.78047,2.72,1.36,2.52,152.163
2.34713,3.84774e-08,3.37928,7.07669,2.64,1.24,1.72,117.571
1.48085,2.27859,3.51297,5.50565,3.72,2.4,1.96,191.302
4.26761,2.1992,2.87304,2.66016,0.48,2.36,3.2,73.4456
1.10707e-07,1.9237,1.83019,12.8752,0.76,1.92,0.8,71.4125
4.62921,5.00975,1.45694e-07,6.43995,2.96,0.44,0.24,129.92
7.79605,0.88155,0.430276,4.8307,1.56,0.68,2.44,85.0378
5.78733,8.87524,5.47084e-09,7.225e-08,1.84,3.52,3.44,173.346
4.69949,2.6785,1.40912e-08,9.0426,2.04,3.16,2.24,169.084
6.76241,6.15589,8.56168e-09,1.54744,0.64,2.6,0.64,90.56
7.09435e-08,10.1058,3.07869,2.03864e-08,0.4,3.56,1.24,93.6062
8.78197,1.65307,1.1219,0.443056,1.92,3.16,0.68,146.385
1.21025,5.5593,1.18963,8.32472,2.32,0.36,1.48,99.4233
0.0428885,5.55438,8.12721e-09,13.4484,0.44,0.84,1,46.7656
9.02133,3.90973,0.151164,8.08769e-08,0.84,0.48,1.8,51.1107
1.8934e-08,5.58086,0.62725,11.8163,0.64,1.08,1.64,57.1858
3.54083,6.04051,3.55699e-08,7.05136,2.64,2.2,0.6,164.998
1.46946,3.40992e-07,1.39383,13.834,0.28,1.36,2.36,47.3987
5.38228,5.43519,1.85039e-08,4.68849,2.64,3.16,2.28,192.953
3.43021e-08,10.0208,1.22476e-08,8.30912,2.4,3.12,2.24,202.32
4.08274,9.39785,7.05012e-09,2.23128,0.2,2.28,1.64,69.2986
2.93232e-08,2.57561,2.45224,10.4558,1.16,0.36,2.2,52.7201
1.10315e-08,2.60807,3.55834,7.46836,3.72,2.48,2.16,200.183
2.72244,0.795727,6.10056e-08,14.5343,3.24,3.24,2.28,249.979
4.48431,4.14345,1.45624e-08,7.69213,0.76,2.08,2.96,92.8178
1.32623e-08,8.90037,9.00224e-09,9.61624,3.8,3.68,2.92,285
3.09012,4.4864,1.63003e-08,9.61567,3.6,2.28,0.64,210.989
7.13315,1.60878e-08,5.49519e-08,8.11141,1.84,2.64,1.6,143.36
1.65917,3.41335,1.53093,9.16999,2.76,3.88,1.88,212.182
7.98396,2.39966e-08,8.4357e-09,6.69339,0.08,1.64,0.44,44.32
6.66895,3.68419e-08,2.13242,3.19863,1.72,3.92,1.08,151.46
1.06325e-07,8.68443,2.35326,3.59279,1.52,3.52,3.36,152.301
2.65424,11.2536,2.29744e-08,2.44709,3.6,1.56,3.04,204.529
8.37762,5.17483,7.47507e-08,4.15538e-08,2.2,0.64,0.48,105.28
1.26012,1.82467,1.86448,10.7991,1.84,0,0.08,59.1804
9.73958e-08,8.62776,1.78639e-08,9.93428,2.16,3.2,2.88,196.56
12,4.11621e-07,8.47775e-09,2.40945e-08,2.96,1.64,0.52,159.84
1.32894,6.33739,3.63469,0.698985,1.56,2.64,1.36,109.06
2.20666e-08,6.38258,2.8101,5.06005,0.56,1.52,0.48,48.64
4.28217,1.09181,6.60357e-09,11.5893,0.76,3.72,2.92,135.44
9.38427,2.94466e-08,1.83049e-06,4.35955,0.16,2.48,3.32,79.2
1.14458,11.6798,0.663056,2.69773,3.2,3.24,2.8,229.737
7.95725,1.07782e-08,3.35816e-08,6.73792,0.8,1.52,1.2,73.28
2.66266e-08,8.10266,4.33661e-08,10.5469,3.68,0.76,3.16,200.34
4.48468,0.457473,2.38176,5.64047,2.4,0.56,0.24,91.3459
5.02255e-08,8.05486,2.77356e-08,10.6027,1.44,2.96,2.6,156.42
6.75295,1.17645e-08,3.66043e-09,8.74508,2.04,1.24,0.36,112.8
2.42882,7.72852,4.8559e-09,6.93535,0.24,1.72,1.52,57.4856
5.16151,3.081e-08,2.73539,4.10309,2.36,0.84,0.12,94.3581
3.35911,8.39392e-08,0.772023,12.3428,0.96,3.84,2.88,146.244
3.48838,6.6644,2.32233,0.218009,0.08,1.4,1.08,33.0861
8.19251e-08,8.24635,6.02586e-08,10.3793,2.88,3.32,1.12,224.28
10.6785,0.880995,0.440498,1.46254e-07,2.6,2.52,1.16,165.596
1.83455e-07,5.5298,4.24702,2.22318,0.64,3.56,2.44,99.7509
5.32661,1.89905e-08,1.0719e-08,11.1223,1.2,0.88,3.72,84.7101
5.70364,0.617867,1.81264e-08,9.7731,0.72,0.28,2.72,46.4
8.93303,8.70421e-08,8.17937e-09,5.11161,2.64,2.52,2.44,175.84
1.95526e-08,9.86316,0.742307,6.51349,3.12,1.12,2.12,170.53
0.238656,2.84519,5.94225e-08,16.2829,3,3.84,0.44,262.444
1.19295e-08,9.3688,1.20359,5.86017,2.08,1.88,0.6,131.413
6.54542e-09,2.58527,4.54147,4.87326,2.84,1.8,2,135.209
6.51964,4.04636e-05,1.55074e-08,9.13388,3.6,1.44,1.48,184.48
2.71825,8.27247,2.00854e-08,5.81836,3.2,1.96,0,183.329
1.85191,12.7795,3.8178e-08,2.0041,1.52,3.12,1.84,152.324
1.12662e-08,7.49445,0.535995,9.82715,1.92,1.2,3.68,128.392
8.34238,3.66916,1.72497e-08,1.81535,2.48,1.4,0.16,133.44
2.17044,0.790869,3.43004,6.31315,1.36,1.64,0.52,76.744
2.02235e-08,3.25322e-08,3.78331,9.91116,0,1.2,0.96,26.112
2.97414,12.5106,0.167762,2.72207e-08,0.08,3.28,2.04,90.693
11.8089,0.272939,1.4801e-08,8.76485e-07,3.76,3.08,0.12,224.8
1.05129e-08,3.79266,2.21888,9.65821,0.16,1.32,3.08,43.3635
2.89499e-06,8.37434,1.51975e-08,10.2299,3.04,0.28,1.96,153.18
2.60637e-06,3.66435e-08,2.79814,12.5383,3.04,0.36,0.52,117.583
3.61782,10.52,0.621079,0.0407786,2.88,3.04,3.68,204.795
3.92479,1.66751e-06,4.88642e-08,13.4587,0,3.08,0.84,77.28
5.054,4.30918,1.43372e-08,6.54928,1.24,2.8,3.64,132.673
0.211688,8.32811,1.11269e-07,9.93106,0.96,3.8,0.84,148.522
3.99923,3.35415e-06,0.351991,12.396,1.52,2.64,3.72,141.517
3.29337,7.38158e-08,0.55031,13.0436,1.92,3.16,0.24,160.684
5.74642,0.790174,0.744292,7.51599,3.88,0.56,0.92,166.366
1.19194,14.1295,1.54878e-08,1.52903,3.68,2.44,0,225.52
10.6444,1.98521e-07,1.73254e-07,2.25936,3.6,0.68,2.64,170.88
4.83344,8.21055,0.886988,3.01219e-08,1.36,3.96,0.24,143.304
2.2239,2.83099e-07,1.08038,13.4125,0.72,3.32,0.6,110.912
3.80783,1.01873,0.848526,10.2024,3.12,3.2,0.68,207.412
3.46857,3.59432,3.05314,1.88397,3.44,2.6,1.72,183.074
8.28492,1.78055,1.30798,0.626554,0.08,2.52,3.72,72.0257
1.10929,5.56308,3.79998,1.52765,0.84,2,2.44,74.4574
4.49008,2.61092,1.17274e-08,9.47047,1,3.12,1.04,119.375
8.43886,0.322735,8.16042e-09,5.5587,0.64,0.08,0.32,28.8
1.37187e-08,1.25077e-08,4.6573,7.58053,2.08,1.08,1.04,90.624
1.71816,2.91054,3.82168,3.54961,2.4,0.52,1.52,92.1427
0.067618,12.8413,1.02779,2.16503,0.64,2.08,2.6,85.1124
3.77186,9.17254,6.3437e-09,3.01227,3.8,2.36,3.64,232.241
6.156,8.34857,1.49176e-08,3.31553e-08,2.44,1.84,2.88,153.782
2.78106e-08,13.8347,4.04642e-06,3.85951,2.16,3.4,1.32,194.94
5.76875,5.1749,0.313757,3.51136,3.48,0.28,3.92,159.889
8.0248e-09,10.4426,3.48259e-08,7.81693,3.04,0.16,2.28,151.38
3.58634e-08,5.64624,3.55588,3.93038,1.68,1.68,3.8,102.861
8.97369e-08,9.66409,3.27196,1.29264e-08,2.24,2,1.52,124.471
2.72132,2.559e-08,3.71147,5.56721,0.6,2.16,0.24,61.44
5.06445,2.76339,2.49788,1.67427,0.52,3.08,1.92,88.7462
0.666214,2.75818,4.2577,4.31791,0.28,2.32,3.6,67.2159
7.84135,2.90563,1.8698e-08,3.54118,2.04,0.96,3.12,117.12
3.24392,0.642963,2.38387,7.48636,2.52,2.56,1.68,150.944
1.25298e-08,0.602866,4.73971,6.65742,0.92,1.44,0.04,57.216
9.31237,0.0053247,1.97132e-08,4.47317,3,2.32,0.04,175.84
5.95221,3.57789,0.216074,5.32924,3.76,3.48,0.4,237.207
2.27722e-08,7.75928,3.09605,2.69138,3.44,0.64,1.8,139.931
8.88739e-09,5.43306,1.12575,10.6594,3.32,1.32,0.24,171.485
2.32803e-08,4.74419,3.4684,5.21604,1.68,2.72,1.96,122.07
6.63429,5.87903,1.51799e-08,2.08398,0.84,1.4,3.92,82.88
2.08299,7.0647,1.09159,5.3753,0.76,0.16,1.36,32.6947
3.25375e-08,8.38332,3.8323,8.53114e-08,0.6,3.6,2.2,101.088
3.43289,3.33451,3.09339,2.1392,2.44,2.96,2.28,155.681
4.64136,5.5684,6.25174e-09,5.76794,3.96,2.24,1.48,223.496
0.0632722,7.60903,1.64617e-07,11.0173,1.12,2.16,3.96,126.224
2.60088,1.89104e-08,0.570497,14.1439,0.16,0.56,3.16,30.2926
5.45764,4.58294e-08,2.56602,4.06121,3.52,0.28,2.52,137.072
7.48378,1.24525e-08,1.80649,2.70973,0.52,1.76,1.44,58.4649
5.43419e-08,3.66193,2.42868,9.25127,0.28,0.64,3.16,33.5067
2.29056,4.65653,1.28474e-08,10.7498,3.72,1.64,0.96,204.547
1.18982e-08,13.1794,1.45945e-08,4.624,2.08,3.24,0.32,182.52
1.21165,1.82154,4.13318,4.83362,2.64,1,2.68,114.493
3.71036,0.657655,1.87732,8.04261,2.56,0.6,0.44,103.541
0.575335,8.26414,1.02708e-08,9.39961,1.32,1.92,0.64,111.243
5.06124,1.08555e-07,9.13885e-09,11.5646,1.8,2.44,3.32,147.588
3.0041e-08,8.33305,2.4643,3.70664,1.72,0.72,1.4,75.1324
2.70935e-08,9.48676,1.80767,4.11166,3.72,0.36,1.08,158.48
1.82422,2.3469,1.48449,10.2629,3.4,2.8,2.36,216.427
0.581793,3.86511,3.30335e-08,14.5211,1.16,1.52,2.36,101.544
4.99016,1.33755e-08,2.80393,4.2059,1.8,0.88,3.96,90.2369
7.61828e-08,9.27227,4.24253e-08,9.18235,2.56,0,2.84,127.98
4.15837,2.79686,2.85697,2.18781,3.68,2.76,3.44,205.844
3.64471e-08,7.95666,1.8126e-07,10.7172,1.48,3.92,0.08,172.8
7.10466,7.66945e-08,1.95295e-08,8.1589,0.24,2.4,2.8,78.4
3.09506,4.07001,1.06659e-07,10.0932,1.64,3.84,0.92,169.055
7.12978,0.030233,0.186202,7.58523,0.12,1.24,3.96,49.1222
4.64656e-08,7.28443,3.57718,1.96235,2.52,0.72,3.24,108.606
1.12165e-07,2.59994,2.54639e-06,16.9667,0.84,0.44,1.64,57.38
8.46942,0.571471,1.56867e-07,5.21758,3.56,0.36,2.76,162.08
0.0483312,10.8544,1.22234e-08,7.25597,3.92,2.08,1.56,239.338
2.90425e-08,1.42857,4.65714,5.91429,2.76,1.32,0.56,115.456
4.65102,2.24892e-08,0.227854,11.6407,0.92,0.2,0.36,41.2172
9.84787,2.15539e-08,1.01266e-08,3.58689,0,0.68,2.4,25.92
2.95766e-08,8.76424,2.12571,4.10649,1.96,1.68,0.84,110.567
5.41262,9.07201,7.49931e-09,0.394945,1.72,2.96,1.04,144.154
6.5052,6.00264,1.65363e-08,2.15491,3.6,2.56,0.6,207.967
1.83585,1.10612,3.12727,7.31039,2.52,3.76,1.04,178.9
1.43284e-08,13.0646,1.22699e-08,4.75794,1.28,0.12,1.28,66.6
5.1782,9.74542,1.47579e-07,3.24976e-08,2.92,0.92,1.76,146.131
2.32376,6.3045,1.63231e-08,8.77182,0.88,0.56,2,57.1981
1.26495e-08,8,4,6.71593e-07,1.16,1.4,0.52,65.664
1.59457e-08,11.366,2.52739,4.02716e-08,1.24,0.4,0.8,49.92
2.74911,1.99043e-08,1.88017,10.4044,2.8,3.08,2.32,194.895
5.11682,3.01686e-07,7.91052e-08,11.472,0.72,0.16,1.04,36.8
1.87396e-08,10.7739,0.463947,6.1933,1.08,0.8,2.48,75.3287
3.08603e-08,3.89156,4.41084,3.69759,3.84,1.12,0.6,151.367
4.366,4.49573,1.42545e-08,7.47832,2.48,2.92,2,181.382
7.20894e-08,9.00098,1.5167e-08,9.49885,2.8,0.52,1.68,147.6
8.6824,4.73943,6.30902e-09,1.51145e-08,1.64,0.44,3.28,89.28
1.49856e-08,1.75165e-08,3.54193,10.5549,0.4,1.8,3.4,62.9736
1.57207e-08,13.2311,1.71139,2.52741e-08,2,3.72,1.04,172.872
11.5298,0.295379,0.158549,0.0162885,1.32,2.04,0.08,100.812
0.396781,3.11982,1.19693,12.5071,2.08,3.84,3.48,206.115
3.03066e-08,10.9729,6.85872e-09,7.19827,1.36,3.88,3.12,180
6.62963,1.61754,1.41031,3.30266,2.36,3.2,0.68,162.638
9.1782e-09,10.2776,5.17254e-09,8.00949,2.08,2.72,1.6,174.24
4.74321,1.41731,2.76099,3.0785,3.44,3.08,2.4,199.74
1.40993,5.2989,3.70614,1.58503,2.24,1.96,1.2,116.625
7.0674,5.0892e-08,2.35583e-08,8.22099,1.16,1.52,2.6,93.28
8.92138,4.39803,1.34338e-08,4.43197e-08,1.56,1.48,0.76,100.96
1.10558e-08,9.4364,4.64498e-09,8.99087,3.6,2.6,0.48,234.36
2.02078e-06,1.68804,4.56059,5.86904,2.88,2.48,3.6,164.923
1.80302e-07,9.23481,1.52257e-08,9.22606,0,3.68,3.4,114.66
0.725255,14.7716,0.584121,2.59706e-08,0.84,2.24,2.84,100.779
1.56069e-08,11.5842,2.4319,4.62196e-08,0.44,2.24,1.4,65.3232
4.68774,10.4461,6.44548e-09,3.18565e-08,1.64,3.24,0.92,148.077
7.02368e-07,5.54084,2.96759,5.62211,2.56,0.4,2.36,100.21
3.69753,8.93222,2.6791e-07,3.41653,2.28,0.08,0.48,95.04
3.0764,9.636,7.93855e-09,3.63067,3.52,1.44,3.96,199.718
7.21943,1.78005e-07,9.39264e-08,7.96762,1.6,1.24,1.2,98.56
3.31887e-08,4.06479,4.39352,3.54169,2.72,0.64,0.76,101.76
1.48694,15.0187,1.8343e-08,5.04239e-08,3.8,2.88,0.2,242.225
2.92258,5.02151,1.64558,2.41033,1.76,1.8,3.8,117.031
8.76209,1.07112e-08,2.50132e-08,5.39651,3,1.96,2.72,177.92
2.78011,3.47713,3.23956e-08,11.3098,2.48,2.56,1.12,172.46
3.86176,10.6322,3.30168e-08,1.15952,0.12,2.32,2.32,70.2091
3.95563,8.21637,1.07142e-08,3.82152,1,3.64,2.56,140.933
5.99862,3.43819,2.05673,0.506453,0.24,1.8,3.56,56.4666
1.57475e-07,6.27737e-08,2.51576,13.2913,2.92,2.44,0.64,186.777
2.03361e-08,10.1549,6.49949e-09,8.1526,3.64,1.2,1.88,204.66
2.86201e-07,3.92127,4.40787,3.67085,3.2,2.92,1.4,178.119
0.21082,16.8417,1.66449e-07,1.0694e-07,2.6,1.76,0.28,164.726
10.8672,2.13028e-07,2.32579e-08,1.88794,2.84,2.72,2.4,188.48
9.14509e-09,5.40527,4.25947,2.33526,1.12,0.6,1,50.56
4.30914,10.0283,7.7479e-09,1.11844,2.16,2,0.24,135.405
4.13157,11.2406,1.14245e-08,1.30907e-08,1.88,2.52,2.64,148.365
4.40226,3.91143,1.94835,2.90397,1.16,3.64,2.36,130.541
4.56959,4.60972e-08,1.89896,7.32013,1.72,0.32,3.92,77.541
7.74318e-08,13.1346,4.38994e-08,4.67628,0.48,0.88,0.76,48.78
7.84737e-08,8.08366,7.7939e-09,10.5691,3.76,2.84,2.04,255.616
3.60085,5.03446,1.15842e-08,8.12504,3.08,2.96,2.44,212.537
4.29489,3.07844,9.9886e-09,9.25033,0.52,1.48,3.08,69.0326
4.49427,1.65133,7.25965e-09,10.583,0.4,2.08,0.12,66.4
1.77259e-08,12.0993,8.53538e-09,5.88416,3.92,1.12,3.88,224.1
5.2939e-08,6.45786,1.33764e-08,12.4658,0.16,1.68,2.2,62.46
1.88897,3.47555,0.5353,11.3694,1.88,3.48,0.08,163.605
6.32134,8.11236,4.18674e-08,7.25061e-07,0.8,1.6,0.68,73.12
3.35549,8.91396,5.51982e-09,4.00789,1.24,0.72,0,66.88
6.49434,5.06427,1.17416e-08,3.26778,2.48,3.12,3.6,189.833
2.67601e-08,8,4,2.26905e-07,3.12,0.48,0.96,112.856
1.14893e-07,12.1988,1.16382,2.66457,2.32,2.88,0.12,167.57
9.09046e-08,7.85792,7.03312e-08,10.8324,1,1.56,3.4,102.42
3.86822e-08,4.40399,2.91151,7.098,3.64,2.16,2.44,196.175
3.35332,3.39489,1.90465,5.37135,0.56,1,1.48,42.7643
4.80103,2.26644,9.86972e-09,9.3541,1.08,2.96,3.36,129.312
6.17694,2.94867,2.03436,0.840031,0.48,0.8,3.24,43.0765
1.17559e-08,3.1657,0.296294,15.5166,0.28,3.2,0.56,98.421
3.48974,12.133,1.6534e-08,0.0285828,1.88,1.32,0.4,108.535
9.11619,1.92254,0.961269,1.80517e-07,0.68,3.76,3.92,126.33
3.69189,5.0189,3.47107e-08,7.99147,2.32,2.4,3.36,168.604
7.09474,7.00751,1.17496e-08,3.35142e-08,0.36,1.8,0.88,61.12
5.97603,2.71764e-08,0.160895,9.6109,2.32,0.56,0.52,107.033
4.4729,10.753,5.56393e-08,4.17974e-07,3.48,2.88,0.6,216.681
6.26242,1.18199,9.6238e-09,8.18364,2.16,0.92,2.16,117.12
9.27207e-08,14.314,1.23763,3.29109e-07,3.16,2.24,0.64,189.471
6.41387,5.46425,1.10072,4.82056e-08,2.52,2.68,0.48,158.234
1.55942,7.2467,2.51424,2.24185,2.12,2.84,2.84,149.547
4.58361e-08,9.55294,2.86308,1.22003,1.04,0.04,1.2,37.888
9.73978,4.55286e-07,8.13603e-09,3.76703,0.48,2.04,1.24,73.12
7.35824,6.12581e-08,2.94775e-08,7.73626,2.32,1.36,1.56,131.68
5.88676e-08,5.24023e-08,4.30361,8.52369,0.28,0.44,2.16,24.32
2.58997e-08,6.44559,0.17841,12.0044,2.16,3.16,3.72,199.357
8.843,4.51,5.37563e-09,1.72979e-08,3.28,0.28,1.52,144
3.21042,2.80784,3.61862e-08,11.3735,1.16,1.04,0.68,74.08
2.59065,7.80367e-08,3.76374,5.64561,3.92,3.36,0.16,216.541
11.8628,9.83639e-08,4.89006e-08,0.228597,3.88,2.8,0.8,225.6
1.18952,6.81962,3.64223,0.348627,1.6,0.24,0.04,55.936
2.83988,1.76611,1.66653e-08,13.2064,0.4,2.92,2.56,100.314
3.08084,5.20318,4.44658e-09,8.79489,1.16,0.16,2.28,59.6196
2.71941,1.91861,2.93957,5.39041,3.44,2.2,2.32,177.696
0.606366,8.57335,3.50537e-08,8.98715,3.72,3.92,0.08,270.568
4.52728,9.1795,0.654414,1.06942e-07,1,2.24,1.4,94.1247
3.32744e-08,11.7208,2.37215,8.27761e-08,3.76,0.44,2.96,163.562
0.802027,0.812205,3.78784,7.61482,3.28,0.04,2.8,118.037
1.49889e-07,6.84599,2.99261e-08,12.013,1.16,2.52,1.36,126.36
4.12658,11.2477,1.59775e-08,1.36986e-07,0.84,2.32,1.24,94.3767
8.5256e-08,6.51774,6.48916e-09,12.396,3.4,3.96,2.12,276.634
2.87654e-08,7.58864e-08,1.96525,14.7593,3.56,3.92,3.96,301.739
3.55358e-07,4.52837e-08,2.57784,13.1258,2.76,1.44,2.48,153.67
5.97044,3.26245,5.51713e-08,6.24307,0.28,0.8,0.2,31.2
4.74692,7.7714,0.411847,1.92358,2.72,0.68,3.64,137.326
5.63866,3.99418,6.09332e-08,5.94236,0.56,3.52,0.88,110.4
0.42313,8.68519,0.891717,6.78415,0.8,3.64,0.52,124.235
1.26307,10.3316,6.72176e-09,5.8413,0.56,3.68,1.16,124.871
7.879,2.27285,1.60454e-08,4.21666,3.2,0.84,2.72,159.04
3.92042,3.60783,5.20996e-08,9.25683,0.44,3.48,0.48,103.28
7.5349,2.97674,1.48837,1.35004e-07,2.32,3.08,2.56,165.053
3.82512,2.84816,0.877477,7.96201,1.68,1.52,3.8,113.009
7.47047e-08,0.202102,4.77979,7.01811,0.48,3.6,1.36,90.1484
1.26026,5.00522,1.28712e-08,12.0601,0.08,3.48,0.16,94.3392
2.47014e-08,3.92,3.46445,6.18812,2.6,2.88,2.24,164.633
2.41691,3.84226,1.14378,8.43909,2.44,0,1.76,95.8094
5.12773,1.66141,2.58277,2.62809,3.4,1.52,3.2,164.823
1.68052,7.64646,1.77711e-08,8.27827,1.6,0.04,1.88,73.3997
7.14893,6.93009,4.49337e-09,1.1124e-07,2.64,0.16,1.52,115.52
2.01653e-08,6.2807e-08,4.66448,7.56139,0.8,1.88,3.64,77.1517
3.55e-07,9.30985,3.41917e-08,9.1385,2.6,2.52,1.96,193.86
3.70398,11.2241,0.27445,3.82587e-08,2.24,3.08,0.08,165.709
0.627872,0.751602,4.47369,6.14684,0.84,2.6,1.72,82.8823
2.88217,6.40867,1.01247e-08,7.7196,0.52,2.92,1.76,100.473
7.13176e-08,13.8376,2.06915e-08,3.85608,1.48,3.72,3.4,182.34
