x1,x2,omega1,omega2,h
168.609,12.2117,17.7573,156.32,-739.636
137.952,125.209,151.822,106.283,-402.919
141.308,123.484,124.793,106.283,-660.668
152.527,99.3904,17.7573,86.034,-874.009
6.11342,107.26,194.04,167.038,3071.69
13.8014,203.949,93.7169,216.317,2036.12
157.064,184.038,66.2755,182.243,-714.965
84.3915,56.3064,17.7573,167.038,370.215
40.6335,28.5369,17.7573,127.669,700.22
75.1191,20.4177,66.2755,38.6736,-348.949
69.8971,139.583,88.6228,86.034,-69.9108
203.985,201.717,173.79,96.2365,-1657.55
109.419,148.76,78.0043,80.734,-851.54
80.1268,206.365,124.793,121.996,200.14
56.025,49.6009,78.0043,5.96032,-367.208
68.0272,177.415,124.793,127.669,590.466
183.007,37.6251,43.6804,56.1052,-707.721
62.7119,29.9506,52.2917,111.377,429.754
31.8262,215.349,136.942,133.724,1272.4
138.977,207.924,52.2917,91.1813,-1551.8
188.977,125.946,17.7573,38.6736,-774.029
193.413,37.8442,136.942,133.724,-700.264
20.8583,110.971,43.6804,116.593,783.398
153.931,37.8204,161.326,147.708,168.314
21.9222,197.482,72.3308,26.2104,-199.116
169.399,55.9549,78.0043,140.321,-724.175
211.652,163.224,143.895,133.724,-1415.4
92.8595,25.8186,216.317,121.996,1608.38
38.8757,214.264,130.641,182.243,1572.01
35.5962,213.922,43.6804,116.593,106.31
2.95489,186.889,119.266,127.669,1668.61
147.05,51.7602,173.79,48.1783,-634.257
78.2418,206.172,173.79,5.96032,-435.542
191.339,118.421,88.6228,140.321,-1217.49
159.662,18.2032,194.04,111.377,107.439
108.519,209.518,161.326,96.2365,-215.785
65.3448,13.5968,108.819,216.317,2020.77
102.668,175.515,43.6804,75.2075,-1125.26
120.01,0.0875808,194.04,101.253,792.393
53.1331,52.5879,143.895,91.1813,1184.01
110.619,136.147,17.7573,75.2075,-983.944
199.771,121.086,143.895,5.96032,-1649.36
58.2267,163.09,78.0043,80.734,-113.058
2.78244,109.39,113.966,56.1052,1213.07
181.39,199.36,98.7466,121.996,-1524.46
175.795,139.532,143.895,127.669,-879.203
58.6338,61.8355,216.317,167.038,2530.8
193.349,36.5583,72.3308,96.2365,-1104.87
200.245,72.194,103.763,38.6736,-1262.02
48.2956,123.538,108.819,216.317,1887.89
96.1034,78.6579,59.6789,75.2075,-549.931
76.7921,146.554,59.6789,101.253,-290.699
31.0016,26.2015,161.326,69.3594,1644.02
183.551,68.1319,83.4073,121.996,-1121.84
123.848,50.0758,194.04,38.6736,-102.435
166.504,3.17916,98.7466,96.2365,-788.93
185.144,148.11,66.2755,140.321,-1383.59
143.451,105.332,83.4073,156.32,-365.998
139.167,148.594,52.2917,140.321,-825.747
185.328,212.367,151.822,121.996,-1313.18
110.896,18.9426,52.2917,156.32,248.629
144.313,55.8663,52.2917,75.2075,-939.266
209.242,29.898,194.04,111.377,-770.971
144.565,178.203,124.793,38.6736,-1601.24
153.337,40.6987,43.6804,80.734,-829.39
19.9008,75.9489,59.6789,121.996,1154.74
60.2984,44.7881,88.6228,127.669,898.397
81.9812,124.332,173.79,216.317,1928.08
91.8369,198.862,130.641,216.317,1021.07
176.668,55.8054,52.2917,5.96032,-641.714
75.3695,106.92,66.2755,147.708,391.883
118.633,66.0335,43.6804,156.32,-99.7155
69.4408,66.0096,93.7169,86.034,283.537
84.6378,72.8188,108.819,147.708,750.514
212.932,200.063,194.04,182.243,-794.634
7.01063,213.643,59.6789,69.3594,309.619
117.136,82.5473,216.317,80.734,531.875
16.7868,35.4281,93.7169,106.283,1556.13
139.512,92.6567,216.317,121.996,501.288
81.8463,28.2284,93.7169,216.317,1514.2
181.81,101.763,83.4073,96.2365,-1458.83
157.107,33.9015,136.942,101.253,-500.909
46.2565,139.544,136.942,133.724,1315.88
111.63,201.656,161.326,216.317,960.473
98.1882,181.464,113.966,116.593,-187.657
64.4115,168.478,124.793,26.2104,-323.288
105.331,16.5169,161.326,91.1813,563.047
153.244,210.16,72.3308,167.038,-881.687
81.4666,156.053,59.6789,75.2075,-654.595
162.224,105.129,108.819,106.283,-975.906
138.562,176.604,98.7466,48.1783,-1572.01
183.599,8.66744,72.3308,140.321,-767.861
57.9139,113.791,78.0043,167.038,952.806
0.61675,166.709,83.4073,91.1813,1067.95
17.4023,180.879,173.79,38.6736,1087.87
173.471,133.026,88.6228,147.708,-951.88
179.441,214.829,43.6804,182.243,-1286.98
28.2146,57.6603,161.326,38.6736,1261.5
129.483,139.987,161.326,91.1813,-365.561
31.589,133.72,72.3308,182.243,1442.25
83.8469,16.1752,143.895,127.669,1141.7
159.543,183.762,143.895,56.1052,-1544.23
130.023,108.305,124.793,140.321,-101.578
125.16,181.903,93.7169,127.669,-640.857
73.5249,134.759,124.793,133.724,722.687
208.159,61.2255,78.0043,101.253,-1268.17
179.612,55.5431,17.7573,156.32,-988.402
151.409,183.846,173.79,147.708,-245.761
80.9815,32.3491,52.2917,121.996,270.569
120.735,28.3622,103.763,5.96032,-965.196
48.5865,21.6197,130.641,216.317,2508.55
130.298,166.669,103.763,133.724,-531.017
20.0919,32.1568,136.942,63.0577,1509.72
97.892,193.586,113.966,75.2075,-644.667
201.989,80.0016,113.966,101.253,-1451.52
28.7556,35.6804,72.3308,80.734,870.326
64.2539,122.903,103.763,182.243,1211.88
98.1127,213.323,32.9622,133.724,-691.85
7.84767,176.829,59.6789,216.317,1911.39
30.5853,190.986,124.793,127.669,1210.14
127.997,131.378,52.2917,80.734,-1196.38
42.2782,112.357,93.7169,86.034,587.074
168.17,16.0342,66.2755,121.996,-800.913
172.05,112.79,161.326,75.2075,-1139.82
202.364,95.6841,136.942,26.2104,-1575.27
129.541,38.9477,173.79,56.1052,-188.586
41.1875,7.83219,113.966,101.253,1379.49
129.144,85.0168,119.266,26.2104,-1170.38
8.14575,195.59,130.641,106.283,1440.25
12.9327,143.232,143.895,182.243,2455.66
21.1813,113.329,103.763,216.317,2366.23
41.5876,5.35904,108.819,80.734,1125.51
64.2938,143.55,32.9622,86.034,-416.201
6.58697,37.2815,66.2755,69.3594,1088.66
90.662,199.547,103.763,5.96032,-1332.86
80.1864,122.02,66.2755,216.317,950.14
180.806,162.835,119.266,63.0577,-1836.46
165.44,134.213,161.326,96.2365,-922.694
1.86719,133.943,17.7573,86.034,468.533
152.401,151.34,43.6804,75.2075,-1248.93
157.693,122.283,103.763,5.96032,-1333.49
148.431,39.5797,17.7573,116.593,-763.932
50.1892,50.6594,103.763,216.317,2094.77
108.649,0.687922,124.793,116.593,455.427
77.8218,91.3273,78.0043,106.283,76.7733
213.707,212.608,98.7466,5.96032,-1642.45
187.859,207.742,161.326,5.96032,-2141.31
214.876,111.906,216.317,63.0577,-1521.65
105.626,200.52,72.3308,216.317,316.309
174.343,29.0965,119.266,75.2075,-1089.51
174.049,86.5183,113.966,56.1052,-1481.43
2.39493,106.656,216.317,156.32,3256.64
3.63392,98.2676,124.793,111.377,1903.22
216.902,84.504,216.317,140.321,-673.525
166.985,47.9261,216.317,63.0577,-403.675
204.22,33.5623,194.04,101.253,-816.554
211.823,6.59911,98.7466,156.32,-836.243
151.986,118.643,43.6804,91.1813,-1185.31
159.854,205.896,32.9622,167.038,-1193.39
108.566,135.19,216.317,116.593,834.149
193.419,125.299,130.641,140.321,-1022
61.7722,78.1801,119.266,106.283,830.87
184.006,117.767,59.6789,86.034,-1284.98
97.0215,102.11,72.3308,101.253,-320.222
150.185,20.6995,113.966,140.321,-98.3863
3.55309,41.7594,66.2755,127.669,1708.45
55.3827,104.812,83.4073,5.96032,-522.463
159.737,189.717,173.79,121.996,-676.279
119.804,0.591473,173.79,111.377,692.833
94.4149,126.792,151.822,63.0577,-57.8422
171.972,109.789,72.3308,116.593,-1246.85
90.9845,195.107,83.4073,91.1813,-641.954
189.948,161.765,83.4073,147.708,-1328.8
115.663,60.4016,194.04,63.0577,247.435
171.077,38.661,59.6789,147.708,-714.563
13.275,37.6816,83.4073,121.996,1664.35
16.1513,204.932,103.763,140.321,1330.4
183.032,26.1388,78.0043,116.593,-1033.05
139.914,123.613,103.763,80.734,-1023.33
32.0121,84.6574,32.9622,121.996,634.731
131.011,2.14295,161.326,63.0577,-122.928
59.4712,29.8629,216.317,96.2365,1935.61
22.499,127.505,194.04,26.2104,1287.5
190.654,97.413,98.7466,5.96032,-1186.28
136.83,161.075,143.895,38.6736,-1281.57
3.45704,163.44,108.819,91.1813,1284.01
190.118,212.376,124.793,96.2365,-1800.04
5.61418,179.516,161.326,216.317,2957.32
119.918,187.61,143.895,75.2075,-717.947
59.1801,128.258,130.641,182.243,1550.56
153.144,48.3369,151.822,101.253,-413.894
37.8574,25.0286,143.895,133.724,1994.65
11.4465,119.089,103.763,121.996,1575.2
72.2094,159.42,119.266,121.996,475.166
148.327,38.8687,88.6228,5.96032,-877.549
167.477,70.6133,98.7466,216.317,128.529
157.489,169.559,43.6804,111.377,-1472.7
21.4577,202.693,113.966,140.321,1345.86
97.2857,202.896,161.326,182.243,872.963
157.597,28.1911,124.793,116.593,-404.438
197.244,188.528,98.7466,80.734,-1863.47
73.8308,68.9504,143.895,75.2075,586.266
8.51697,141.691,83.4073,111.377,1227.78
36.78,145.092,59.6789,167.038,1024.76
48.8245,116.948,113.966,26.2104,55.1298
70.8436,206.634,151.822,56.1052,-22.4512
206.375,18.7849,43.6804,111.377,-859.829
77.1854,29.052,194.04,116.593,1600.78
2.58914,115.602,52.2917,127.669,1290.6
141.6,34.6278,108.819,5.96032,-1027.54
73.483,81.6837,216.317,56.1052,1074.8
198.646,94.5608,108.819,96.2365,-1544.01
44.0877,144.456,173.79,106.283,1429.32
159.05,154.659,83.4073,216.317,-181.722
7.45082,16.8756,108.819,5.96032,946.173
152.58,119.954,32.9622,216.317,-254.987
51.1783,183.509,124.793,86.034,453.018
165.426,108.216,43.6804,140.321,-1083.53
192.93,162.349,98.7466,116.593,-1592.01
12.9667,62.5774,59.6789,38.6736,499.816
24.4696,45.7498,130.641,48.1783,1164.74
141.191,99.2497,88.6228,69.3594,-1148.34
81.8307,200.235,32.9622,101.253,-736.263
155.498,129.833,108.819,69.3594,-1349.8
212.569,177.264,143.895,48.1783,-2048.83
201.183,204.626,88.6228,86.034,-1866.32
170.215,86.454,113.966,121.996,-825.068
210.027,205.044,216.317,116.593,-1271.56
125.975,215.885,216.317,5.96032,-908.32
4.93882,112.695,124.793,86.034,1568.59
100.558,85.7056,88.6228,80.734,-411.561
215.762,21.2277,17.7573,156.32,-843.91
89.4466,170.072,43.6804,56.1052,-1109.41
97.0625,140.918,83.4073,63.0577,-791.525
133.711,35.6334,78.0043,5.96032,-780.46
108.158,2.95079,161.326,147.708,1131.7
130.865,147.047,108.819,26.2104,-1505.28
13.8102,134.454,32.9622,56.1052,104.276
187.424,60.9708,124.793,101.253,-1106.53
179.276,41.2761,78.0043,167.038,-536.56
12.4589,209.343,173.79,5.96032,735.868
86.1626,93.6455,173.79,91.1813,724.2
167.299,119.909,216.317,56.1052,-766.788
30.5747,13.5652,59.6789,156.32,1555.38
71.1474,103.654,124.793,140.321,955.867
120.563,169.444,59.6789,133.724,-670.337
83.6366,170.586,136.942,182.243,1004.05
15.8536,192.243,59.6789,69.3594,236.046
12.5177,112.007,108.819,86.034,1275.18
164.32,177.238,43.6804,182.243,-924.917
126.652,90.1161,88.6228,38.6736,-1215.12
63,98.1795,119.266,121.996,885.899
13.9754,90.1477,59.6789,106.283,1047.47
186.478,0.380253,43.6804,69.3594,-613.714
112.892,147.514,98.7466,38.6736,-1191.33
131.793,121.496,66.2755,127.669,-656.736
133.294,182.711,17.7573,63.0577,-1114.64
77.2828,146.222,72.3308,111.377,-119.091
83.2471,134.609,52.2917,167.038,280.232
138.061,7.40922,130.641,216.317,984.529
32.3649,155.096,161.326,116.593,1576.24
43.5038,94.825,98.7466,116.593,991.024
61.2295,70.1846,83.4073,127.669,727.896
211.297,60.6939,173.79,91.1813,-1246.38
38.689,113.308,161.326,80.734,1270.97
74.5087,177.222,161.326,127.669,839.911
87.2851,80.8373,52.2917,111.377,-117.818
108.297,162.583,216.317,48.1783,45.2841
198.322,75.7641,83.4073,106.283,-1393.72
96.8367,34.9794,32.9622,101.253,-285.324
174.923,11.1392,66.2755,75.2075,-868.903
76.7221,54.3011,136.942,111.377,884.994
63.4762,71.721,130.641,63.0577,507.528
71.2258,120.564,173.79,216.317,2136.75
89.7165,148.939,173.79,147.708,1004.33
1.97101,142.721,108.819,116.593,1647.75
162.737,54.2159,194.04,91.1813,-293.921
23.6592,96.1826,43.6804,101.253,638.743
37.2201,163.745,103.763,5.96032,-227.703
183.085,51.5989,78.0043,5.96032,-834.448
30.5467,192.907,93.7169,63.0577,246.277
2.87096,78.2273,216.317,26.2104,2060.69
53.4732,126.515,151.822,101.253,1062.17
15.314,19.5713,151.822,133.724,2501.53
159.574,60.5359,151.822,167.038,105.125
137.032,67.5595,119.266,63.0577,-842.507
202.66,75.5014,113.966,86.034,-1557.34
45.4487,16.0356,130.641,116.593,1590.11
141.211,1.52764,216.317,80.734,422.608
185.561,7.02066,78.0043,167.038,-487.539
0.805179,78.6502,143.895,86.034,1970.19
116.691,204.242,113.966,156.32,-203.657
161.359,118.898,161.326,48.1783,-1284.88
205.82,27.3992,161.326,69.3594,-1329.53
211.888,14.3709,43.6804,101.253,-798.55
99.512,78.8829,32.9622,116.593,-344.999
175.294,170.734,119.266,86.034,-1561.11
175.679,136.109,124.793,216.317,-92.0134
52.7591,60.631,161.326,63.0577,1051.65
84.1218,80.432,216.317,69.3594,1020.85
166.438,186.418,113.966,121.996,-1172.05
80.7334,201.533,88.6228,111.377,-259.333
200.323,81.2749,32.9622,96.2365,-959.519
152.617,90.6709,161.326,127.669,-219.83
108.541,147.047,119.266,38.6736,-962.53
113.12,62.7236,17.7573,133.724,-390.779
59.9607,10.6678,32.9622,167.038,986.031
25.4823,139.195,66.2755,56.1052,208.348
112.525,48.5863,161.326,147.708,870.556
11.1385,150.63,43.6804,38.6736,20.5267
14.9864,156.088,108.819,133.724,1531.32
192.773,130.823,72.3308,140.321,-1384.92
212.742,53.3607,98.7466,140.321,-1196.15
2.53316,42.7704,161.326,86.034,2256.93
6.16338,78.9219,119.266,5.96032,825.635
195.164,171.735,119.266,106.283,-1640.81
41.6356,161.93,59.6789,38.6736,-413.635
103.979,74.5073,136.942,5.96032,-740.625
145.55,18.4536,130.641,101.253,-315.137
133.736,17.8514,72.3308,101.253,-497.193
138.48,103.525,119.266,106.283,-574.389
11.3739,200.42,59.6789,111.377,704.153
119.446,61.3604,161.326,80.734,25.135
145.018,192.571,98.7466,127.669,-931.365
55.1955,213.287,194.04,156.32,1656.93
154.46,35.0608,93.7169,26.2104,-987.914
52.2247,193.114,103.763,147.708,802.217
47.2486,104.692,216.317,216.317,3057.1
102.446,128.502,113.966,156.32,344.822
14.7418,169.172,130.641,69.3594,1057.96
214.874,75.3152,124.793,96.2365,-1598.38
188.717,98.5022,78.0043,96.2365,-1400.09
143.892,150.386,52.2917,133.724,-965.04
211.865,54.3194,119.266,116.593,-1301.86
134.621,125.431,52.2917,5.96032,-928.625
195.46,155.703,151.822,167.038,-777.95
161.723,157.057,98.7466,69.3594,-1606.28
18.5473,111.693,78.0043,156.32,1562.62
83.4018,131.267,151.822,116.593,657.843
36.8337,180.645,151.822,182.243,1955.06
103.885,20.3872,72.3308,101.253,-89.4258
148.686,212.907,17.7573,56.1052,-1203.14
105.293,18.8275,216.317,26.2104,454.701
34.8182,157.812,66.2755,116.593,570.707
192.486,74.4875,143.895,56.1052,-1568.33
214.725,171.828,59.6789,96.2365,-1537.93
191.478,57.7762,78.0043,216.317,-280.594
184.858,111.673,161.326,127.669,-790.049
146.213,100.916,78.0043,216.317,180.547
167.073,15.1686,52.2917,116.593,-920.019
147.377,119.467,151.822,156.32,-49.2326
169.83,134.165,173.79,127.669,-579.015
94.088,57.3513,78.0043,75.2075,-326.536
19.2363,191.485,194.04,96.2365,1790.57
162.006,134.303,161.326,156.32,-274.141
43.0402,115.293,216.317,86.034,1787.62
100.39,82.7729,124.793,63.0577,-259.613
140.016,99.0244,173.79,216.317,984.686
20.8345,144.226,113.966,91.1813,1099.55
71.8223,163.425,113.966,86.034,53.4976
171.019,159.202,108.819,56.1052,-1730.56
151.12,112.832,103.763,127.669,-667.739
58.4234,214.346,216.317,121.996,1474.12
216.859,8.90066,98.7466,216.317,-315.968
158.773,47.1047,88.6228,26.2104,-993.455
38.2135,151.374,83.4073,38.6736,-72.5312
206.841,30.5083,59.6789,156.32,-1096.53
192.8,147.311,173.79,111.377,-1131.94
47.9838,91.0232,103.763,156.32,1373.03
59.0558,209.455,173.79,63.0577,467.649
177.544,16.6175,119.266,156.32,-273.296
113.742,113.118,32.9622,101.253,-834.555
93.2193,214.477,52.2917,5.96032,-1293.09
89.3118,74.1909,119.266,5.96032,-652.112
205.083,215.794,66.2755,121.996,-1878
99.2368,11.0885,113.966,121.996,529
88.4942,4.42661,151.822,182.243,1730.04
208.649,48.433,161.326,56.1052,-1585.81
206.682,182.782,66.2755,116.593,-1722.94
142.716,123.616,136.942,182.243,151.597
215.629,182.344,66.2755,91.1813,-1612.67
125.696,71.6103,151.822,167.038,639.631
50.2074,140.168,83.4073,140.321,772.88
65.218,51.1852,66.2755,216.317,1447.26
179.271,173.231,88.6228,5.96032,-1408.81
150.47,24.4193,17.7573,75.2075,-529.065
123.148,213.686,78.0043,116.593,-944.858
103.447,28.6236,78.0043,182.243,727.701
189.661,127.152,194.04,127.669,-705.426
29.5081,97.6526,52.2917,156.32,1164.36
3.8363,27.6977,83.4073,48.1783,1136.01
160.464,43.9032,66.2755,133.724,-687.212
52.9529,62.8872,88.6228,5.96032,-258.871
86.9253,110.07,130.641,86.034,161.811
12.5769,21.1639,43.6804,140.321,1528.98
116.498,210.736,59.6789,56.1052,-1544.65
151.065,49.5074,151.822,167.038,271.395
36.5728,135.166,93.7169,106.283,801.024
183.316,34.1299,161.326,127.669,-458.3
152.111,58.9234,93.7169,111.377,-689.179
154.89,101.879,130.641,156.32,-228.933
16.0177,130.071,124.793,133.724,1776.57
11.7044,114.056,59.6789,56.1052,490.937
172.406,23.4688,151.822,69.3594,-903.033
189.515,55.3385,130.641,86.034,-1230.38
13.3422,80.5849,32.9622,5.96032,-173.273
101.826,126.779,93.7169,91.1813,-458.563
197.502,191.8,66.2755,69.3594,-1562.47
130.442,200.297,66.2755,147.708,-752.638
190.422,105.956,83.4073,5.96032,-1094.71
87.9405,29.3211,93.7169,69.3594,-69.4507
43.9276,56.9141,216.317,80.734,1952.16
216.192,88.6331,43.6804,101.253,-1094.74
203.609,180.258,143.895,111.377,-1594.42
37.039,158.214,78.0043,127.669,757.178
142.491,42.1401,194.04,38.6736,-406.274
125.881,153.355,151.822,96.2365,-398.701
173.982,32.9988,113.966,75.2075,-1131.87
128.952,113.633,151.822,182.243,564.981
79.5775,88.4487,17.7573,156.32,201.859
37.2061,145.75,103.763,26.2104,47.0307
191.743,166.636,108.819,121.996,-1478.07
67.0009,70.4369,72.3308,127.669,512.237
192.966,112.084,98.7466,69.3594,-1510.78
34.8,68.115,52.2917,26.2104,-113.838
38.4107,211.226,119.266,167.038,1326.74
36.4616,2.71134,143.895,140.321,2175
112.533,194.503,216.317,38.6736,-253.703
76.68,214.755,108.819,56.1052,-590.019
166.614,110.214,43.6804,127.669,-1234.67
22.6139,104.915,66.2755,101.253,848.58
165.265,12.7343,151.822,38.6736,-1066.98
208.979,164.28,78.0043,127.669,-1791.17
58.841,71.7389,143.895,133.724,1430.1
67.0047,135.44,78.0043,216.317,1195.37
156.9,39.6091,32.9622,26.2104,-507.431
153.507,83.2906,143.895,127.669,-342.202
181.987,37.3268,216.317,96.2365,-299.531
96.1149,55.3719,17.7573,5.96032,-372.908
196.435,37.3237,124.793,80.734,-1343.28
175.813,5.9429,143.895,69.3594,-928.196
111.991,191.672,78.0043,121.996,-646.579
50.8172,189.183,78.0043,5.96032,-831.794
201.071,65.0716,108.819,116.593,-1256.45
65.2429,36.9765,173.79,121.996,1635.57
209.566,44.2773,173.79,106.283,-1005.46
102.885,129.793,83.4073,147.708,17.965
196.678,216.779,130.641,121.996,-1616.8
167.199,181.556,161.326,111.377,-985.279
203.608,166.899,143.895,86.034,-1794.4
93.0385,213.096,119.266,38.6736,-947.68
153.371,184.16,119.266,5.96032,-1708.98
184.649,72.3245,108.819,147.708,-744.384
39.0681,193.35,124.793,133.724,1108.54
176.466,125.638,72.3308,216.317,-375.919
120.055,99.5676,173.79,216.317,1341.81
96.5431,91.2956,124.793,121.996,364.923
94.1402,67.8475,216.317,38.6736,583.996
90.7791,214.747,173.79,121.996,464.839
29.3513,66.9758,108.819,140.321,1695.17
57.1514,101.726,88.6228,116.593,616.523
15.3494,181.584,161.326,96.2365,1573
71.6019,147.299,194.04,106.283,1125.2
167.73,206.278,113.966,48.1783,-1928.44
207.097,214.489,113.966,80.734,-2090.14
55.2678,126.086,103.763,111.377,652.241
86.6395,80.2657,119.266,5.96032,-628.311
21.5816,115.714,130.641,106.283,1517.91
137.183,1.89558,66.2755,127.669,-253.792
182.756,156.177,151.822,121.996,-1052.4
199.505,215.31,59.6789,56.1052,-1546.35
137.201,96.9674,32.9622,182.243,-288.485
39.0347,64.6414,72.3308,86.034,622.459
75.4503,161.594,113.966,140.321,538.39
205.907,178.395,130.641,111.377,-1698.66
38.9535,2.31297,17.7573,48.1783,33.7265
175.633,9.75116,52.2917,106.283,-879.059
96.8027,114.3,72.3308,147.708,98.6275
162.878,30.4838,136.942,182.243,241.858
213.909,123.664,17.7573,127.669,-1133.7
101.957,165.244,216.317,26.2104,-70.9316
179.535,60.0708,98.7466,26.2104,-1124.18
82.5685,13.5728,113.966,133.724,936.38
12.7697,7.81588,66.2755,147.708,1878.72
102.503,9.18687,83.4073,140.321,431.862
125.447,19.7965,108.819,133.724,154.71
203.053,163.986,72.3308,106.283,-1654.83
158.931,106.405,194.04,216.317,817.186
4.28158,133.553,66.2755,116.593,1217.4
45.1039,79.8001,173.79,216.317,2770
9.99824,82.4168,124.793,116.593,1904.22
90.2309,114.538,78.0043,48.1783,-771.575
202.854,83.0988,52.2917,127.669,-1256.83
146.914,165.666,52.2917,38.6736,-1224.5
210.759,137.295,52.2917,86.034,-1297.16
126.821,99.9881,136.942,116.593,-147.373
148.389,212.847,72.3308,182.243,-672.425
48.1351,30.3031,83.4073,106.283,909.26
67.4773,48.2683,17.7573,26.2104,-435.272
152.617,92.6002,98.7466,86.034,-1054.22
114.302,195.564,17.7573,96.2365,-1309.2
154.419,210.439,136.942,56.1052,-1620.91
72.3294,5.5972,161.326,106.283,1351.78
185.936,14.5716,103.763,167.038,-368.436
97.9384,105.889,113.966,86.034,-186.447
5.89968,203.923,72.3308,48.1783,283.206
199.858,63.9216,52.2917,63.0577,-909.349
161.736,162.635,151.822,167.038,-333.544
185.418,200.359,88.6228,216.317,-702.379
7.89955,180.82,52.2917,63.0577,288.021
